date,time,e440,e470,e532,jsp,replicate,file,melange,hms,second,x_strain,y_strain,melange_full,souche_ajoutee,concentration,melange_2,volume,volume_culture,volume_milieu,volume_culture_vrai,concentration_vrai
NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NANA,NA,NA,NA,NA,NA,NA,NA,NA
2020-11-06,18:29:58,202,166,112,537,1,melange_b,melange_8,58,23,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:29:59,205,170,108,537,1,melange_b,melange_8,59,24,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:00,202,164,114,537,1,melange_b,melange_8,0,25,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:01,202,170,112,537,1,melange_b,melange_8,1,26,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:02,204,170,113,537,1,melange_b,melange_8,2,27,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:03,204,166,111,537,1,melange_b,melange_8,3,28,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:04,204,165,110,537,1,melange_b,melange_8,4,29,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:05,201,166,113,537,1,melange_b,melange_8,5,30,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:06,203,166,110,537,1,melange_b,melange_8,6,31,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:07,200,167,112,536,1,melange_b,melange_8,7,32,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:08,202,172,109,536,1,melange_b,melange_8,8,33,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:09,203,169,112,537,1,melange_b,melange_8,9,34,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:10,204,166,113,536,1,melange_b,melange_8,10,35,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:11,201,169,112,536,1,melange_b,melange_8,11,36,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:13,203,167,112,536,1,melange_b,melange_8,13,38,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:14,201,164,110,536,1,melange_b,melange_8,14,39,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:15,200,169,112,536,1,melange_b,melange_8,15,40,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:16,204,166,113,536,1,melange_b,melange_8,16,41,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:17,201,167,113,536,1,melange_b,melange_8,17,42,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:18,203,169,111,536,1,melange_b,melange_8,18,43,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:19,199,167,112,536,1,melange_b,melange_8,19,44,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:20,203,170,111,536,1,melange_b,melange_8,20,45,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:21,200,166,110,536,1,melange_b,melange_8,21,46,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:22,202,169,111,536,1,melange_b,melange_8,22,47,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:23,197,168,112,536,1,melange_b,melange_8,23,48,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:24,200,169,112,536,1,melange_b,melange_8,24,49,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:25,203,168,111,536,1,melange_b,melange_8,25,50,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:26,200,167,112,536,1,melange_b,melange_8,26,51,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:27,200,165,113,536,1,melange_b,melange_8,27,52,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:29,206,167,112,536,1,melange_b,melange_8,29,54,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:30,201,166,113,536,1,melange_b,melange_8,30,55,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:31,201,166,110,536,1,melange_b,melange_8,31,56,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:32,200,168,110,536,1,melange_b,melange_8,32,57,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:33,203,170,114,536,1,melange_b,melange_8,33,58,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:30:34,201,168,112,536,1,melange_b,melange_8,34,59,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:36,201,169,114,538,2,melange_b,melange_8,36,181,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:37,201,170,109,537,2,melange_b,melange_8,37,182,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:38,203,169,113,537,2,melange_b,melange_8,38,183,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:40,197,168,110,537,2,melange_b,melange_8,40,185,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:41,202,170,108,537,2,melange_b,melange_8,41,186,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:42,201,167,114,537,2,melange_b,melange_8,42,187,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:43,202,170,115,537,2,melange_b,melange_8,43,188,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:44,197,168,113,537,2,melange_b,melange_8,44,189,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:45,201,168,112,537,2,melange_b,melange_8,45,190,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:46,202,167,110,537,2,melange_b,melange_8,46,191,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:47,202,169,113,537,2,melange_b,melange_8,47,192,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:48,201,167,110,537,2,melange_b,melange_8,48,193,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:49,200,166,111,537,2,melange_b,melange_8,49,194,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:50,202,167,109,537,2,melange_b,melange_8,50,195,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:51,200,165,110,536,2,melange_b,melange_8,51,196,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:52,200,169,114,536,2,melange_b,melange_8,52,197,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:53,200,165,114,537,2,melange_b,melange_8,53,198,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:54,198,165,113,536,2,melange_b,melange_8,54,199,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:56,204,167,115,536,2,melange_b,melange_8,56,201,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:57,200,166,113,536,2,melange_b,melange_8,57,202,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:58,203,170,112,536,2,melange_b,melange_8,58,203,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:32:59,201,165,112,536,2,melange_b,melange_8,59,204,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:00,203,170,109,536,2,melange_b,melange_8,0,205,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:01,200,165,111,536,2,melange_b,melange_8,1,206,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:02,206,169,111,536,2,melange_b,melange_8,2,207,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:03,201,170,114,536,2,melange_b,melange_8,3,208,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:04,202,167,112,536,2,melange_b,melange_8,4,209,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:05,203,167,109,536,2,melange_b,melange_8,5,210,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:06,203,168,114,536,2,melange_b,melange_8,6,211,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:07,199,167,110,536,2,melange_b,melange_8,7,212,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:08,201,170,115,536,2,melange_b,melange_8,8,213,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:09,204,167,113,536,2,melange_b,melange_8,9,214,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:11,204,165,112,536,2,melange_b,melange_8,11,216,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:12,200,166,112,536,2,melange_b,melange_8,12,217,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:13,199,167,110,536,2,melange_b,melange_8,13,218,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:14,200,170,112,536,2,melange_b,melange_8,14,219,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:15,203,165,110,536,2,melange_b,melange_8,15,220,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:16,202,168,114,536,2,melange_b,melange_8,16,221,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:17,200,168,113,536,2,melange_b,melange_8,17,222,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:18,205,167,113,536,2,melange_b,melange_8,18,223,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:19,203,166,115,536,2,melange_b,melange_8,19,224,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:20,203,168,112,536,2,melange_b,melange_8,20,225,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:21,203,168,111,536,2,melange_b,melange_8,21,226,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:22,204,167,112,536,2,melange_b,melange_8,22,227,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:23,202,169,112,536,2,melange_b,melange_8,23,228,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:24,199,166,110,536,2,melange_b,melange_8,24,229,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:26,198,170,110,536,2,melange_b,melange_8,26,231,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:27,201,166,109,535,2,melange_b,melange_8,27,232,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:28,200,165,110,536,2,melange_b,melange_8,28,233,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:29,200,168,112,536,2,melange_b,melange_8,29,234,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:30,202,168,114,535,2,melange_b,melange_8,30,235,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:31,203,167,108,535,2,melange_b,melange_8,31,236,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:32,202,170,114,535,2,melange_b,melange_8,32,237,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:33,201,166,112,535,2,melange_b,melange_8,33,238,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:33:34,203,166,110,536,2,melange_b,melange_8,34,239,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:35:40,200,167,110,538,3,melange_b,melange_8,40,365,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:35:41,196,167,112,538,3,melange_b,melange_8,41,366,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:35:42,202,169,110,537,3,melange_b,melange_8,42,367,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:35:43,203,167,114,537,3,melange_b,melange_8,43,368,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:35:44,200,171,115,537,3,melange_b,melange_8,44,369,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:35:45,200,168,113,537,3,melange_b,melange_8,45,370,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:35:46,197,169,113,537,3,melange_b,melange_8,46,371,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:35:47,203,166,108,537,3,melange_b,melange_8,47,372,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:35:48,202,167,116,537,3,melange_b,melange_8,48,373,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:35:49,203,168,113,537,3,melange_b,melange_8,49,374,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:35:50,200,167,110,536,3,melange_b,melange_8,50,375,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:35:51,200,165,110,537,3,melange_b,melange_8,51,376,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:35:52,200,169,108,536,3,melange_b,melange_8,52,377,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:35:54,197,168,113,536,3,melange_b,melange_8,54,379,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:35:55,201,168,111,536,3,melange_b,melange_8,55,380,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:35:56,200,168,110,536,3,melange_b,melange_8,56,381,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:35:57,203,164,113,536,3,melange_b,melange_8,57,382,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:35:58,202,172,115,536,3,melange_b,melange_8,58,383,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:35:59,199,164,111,536,3,melange_b,melange_8,59,384,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:00,201,165,108,536,3,melange_b,melange_8,0,385,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:01,204,167,108,536,3,melange_b,melange_8,1,386,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:02,201,167,110,536,3,melange_b,melange_8,2,387,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:03,201,167,112,536,3,melange_b,melange_8,3,388,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:04,201,169,110,536,3,melange_b,melange_8,4,389,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:05,202,169,110,536,3,melange_b,melange_8,5,390,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:06,199,165,114,536,3,melange_b,melange_8,6,391,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:07,204,168,110,536,3,melange_b,melange_8,7,392,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:08,199,168,114,536,3,melange_b,melange_8,8,393,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:10,199,167,112,536,3,melange_b,melange_8,10,395,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:11,199,169,115,536,3,melange_b,melange_8,11,396,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:12,201,170,109,536,3,melange_b,melange_8,12,397,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:13,203,168,110,536,3,melange_b,melange_8,13,398,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:14,203,166,111,536,3,melange_b,melange_8,14,399,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:15,204,166,112,536,3,melange_b,melange_8,15,400,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:16,205,169,113,536,3,melange_b,melange_8,16,401,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:17,202,167,114,536,3,melange_b,melange_8,17,402,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:18,201,171,110,536,3,melange_b,melange_8,18,403,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:19,204,170,115,536,3,melange_b,melange_8,19,404,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:20,202,167,110,536,3,melange_b,melange_8,20,405,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:21,200,169,113,536,3,melange_b,melange_8,21,406,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:22,199,169,112,536,3,melange_b,melange_8,22,407,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:23,199,165,110,535,3,melange_b,melange_8,23,408,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:25,199,169,113,536,3,melange_b,melange_8,25,410,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:26,203,166,113,535,3,melange_b,melange_8,26,411,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:27,199,168,109,535,3,melange_b,melange_8,27,412,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:28,202,169,111,535,3,melange_b,melange_8,28,413,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:29,203,167,112,535,3,melange_b,melange_8,29,414,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:30,201,168,106,535,3,melange_b,melange_8,30,415,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:31,200,170,113,535,3,melange_b,melange_8,31,416,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:32,201,167,112,536,3,melange_b,melange_8,32,417,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:33,200,168,115,535,3,melange_b,melange_8,33,418,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:34,200,169,110,535,3,melange_b,melange_8,34,419,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:36:35,201,167,112,535,3,melange_b,melange_8,35,420,RCC2319,RCC1717,melange_8b,RCC1717,45.9648,1,900,19.580200501253135,900,21,1.9346901194353963
2020-11-06,18:40:23,236,255,149,538,1,melange_c,melange_8,23,0,RCC2319,RCC1717,melange_8c,RCC1717,45.9648,2,921,40.074143692564746,921,40,3.7673689906347554
2020-11-06,18:40:24,239,257,147,538,1,melange_c,melange_8,24,1,RCC2319,RCC1717,melange_8c,RCC1717,45.9648,2,921,40.074143692564746,921,40,3.7673689906347554
2020-11-06,18:40:25,237,254,148,538,1,melange_c,melange_8,25,2,RCC2319,RCC1717,melange_8c,RCC1717,45.9648,2,921,40.074143692564746,921,40,3.7673689906347554
2020-11-06,18:40:26,235,252,145,538,1,melange_c,melange_8,26,3,RCC2319,RCC1717,melange_8c,RCC1717,45.9648,2,921,40.074143692564746,921,40,3.7673689906347554
2020-11-06,18:40:27,238,254,148,538,1,melange_c,melange_8,27,4,RCC2319,RCC1717,melange_8c,RCC1717,45.9648,2,921,40.074143692564746,921,40,3.7673689906347554
2020-11-06,18:40:28,234,253,150,537,1,melange_c,melange_8,28,5,RCC2319,RCC1717,melange_8c,RCC1717,45.9648,2,921,40.074143692564746,921,40,3.7673689906347554
2020-11-06,18:40:30,236,260,146,537,1,melange_c,melange_8,30,7,RCC2319,RCC1717,melange_8c,RCC1717,45.9648,2,921,40.074143692564746,921,40,3.7673689906347554
2020-11-06,18:40:31,237,257,148,537,1,melange_c,melange_8,31,8,RCC2319,RCC1717,melange_8c,RCC1717,45.9648,2,921,40.074143692564746,921,40,3.7673689906347554
2020-11-06,18:40:32,237,256,149,537,1,melange_c,melange_8,32,9,RCC2319,RCC1717,melange_8c,RCC1717,45.9648,2,921,40.074143692564746,921,40,3.7673689906347554
